"sti","sex","region","year","prev","lwr","upr"
"TV","Female","SA",2000,0.232062010341618,0.0820273568276797,0.65652214976188
"TV","Female","SA",2001,0.223095558073416,0.0834960752150789,0.596095420100662
"TV","Female","SA",2002,0.214475553145559,0.0849211117190864,0.541676409621883
"TV","Female","SA",2003,0.206188609465528,0.0862855645878078,0.492709793073952
"TV","Female","SA",2004,0.198221858154971,0.0875682492909888,0.448700360787649
"TV","Female","SA",2005,0.190562927565495,0.0887425594668655,0.409208722179022
"TV","Female","SA",2006,0.183199924066605,0.0897750700457284,0.373847797177036
"TV","Female","SA",2007,0.176121413575968,0.0906239057006632,0.342280020709481
"TV","Female","SA",2008,0.169316403803311,0.0912370116351867,0.314215076569097
"TV","Female","SA",2009,0.162774327180381,0.0915506996238974,0.289407745630266
"TV","Female","SA",2010,0.156485024450464,0.0914892677091713,0.26765503200992
"TV","Female","SA",2011,0.150438728891971,0.0909671245423203,0.248791101889816
"TV","Female","SA",2012,0.144626051151599,0.0898954754636287,0.232677946958161
"TV","Female","SA",2013,0.139037964663507,0.0881955022970428,0.219189812567335
"TV","Female","SA",2014,0.133665791631877,0.0858177882958278,0.208191613969209
"TV","Female","SA",2015,0.128501189555068,0.0827628944210712,0.199516411703257
"TV","Female","SA",2016,0.123536138270472,0.0790932101623849,0.192951802404388
"TV","Female","SA",2017,0.118762927499913,0.0749274710282472,0.188243814381941
"TV","Female","SA",2018,0.114174144876285,0.0704186936305594,0.185117540331277
"TV","Female","SA",2019,0.109762664432808,0.0657260208777085,0.183303999580406
"TV","Female","SA",2020,0.105521635537046,0.0609921049132189,0.182561588622922
"TV","Female","SA",2021,0.101444472252488,0.0563312526463639,0.182686882807143
"TV","Female","SA",2022,0.0975248431111832,0.0518270416795984,0.183516070291253
"TV","Female","SA",2023,0.0937566612815377,0.047535524636898,0.184920890256416
"TV","Female","SA",2024,0.0901340751160153,0.0434905944306562,0.186802493812152
